content_type,file_size_bytes,chunk_size_bytes,message_size_bytes,interarrival_ms,change_rate,freshness_budget_ms,rtt_ms,bandwidth_mbps,delayed_ack_ms,generation_gap_ms,sample_messages,message_size,inter_arrival_time,queue_size,elapsed_time_since_last_flush,estimated_rtt,scenario_id,policy,resolved_batch_bytes,resolved_flush_interval_ms,latency_mean_ms,latency_p95_ms,throughput_mbps,goodput_bytes,flush_count,syscall_count,mean_batch_size_bytes,mean_queue_size_bytes,max_queue_size_bytes,mean_elapsed_time_since_last_flush_ms,staleness_penalty,batch_bytes,flush_interval_ms,throughput_mbps_score,latency_p95_ms_score,syscall_count_score,staleness_penalty_score,objective_score
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,2048,20.0,19.377426019145307,28.004500000000032,0.4059290352826675,71051.0,63,63,1127.7936507936508,700.8107142857143,1430.0,8.579442552283272,185.92040000000028,2048,20.0,0.9097030118091651,0.5790793676227535,0.8577075098814229,0.9393842898661905,0.7781902595532313
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,2048,50.0,25.309098997687176,45.08667213435946,0.39741461614678125,71051.0,33,33,2153.060606060606,1208.4571428571428,2340.0,18.87408373540772,1581.1809456221513,2048,50.0,0.22320565103294238,0.22635560164050517,0.9762845849802372,0.4844868778846486,0.3520297700410382
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,8192,0.0,7.6015014285714315,7.619599999999991,0.40704896151704606,71051.0,280,280,253.75357142857143,253.75357142857143,307.0,0.0,0.0,8192,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,8192,2.0,9.601501428571432,9.619599999999991,0.40646680261043766,71051.0,280,280,253.75357142857143,253.75357142857143,307.0,0.0,0.0,8192,2.0,0.9530619122031936,0.9587027032384514,0.0,1.0,0.8693996549563388
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,8192,5.0,11.113692906797281,12.720099999999999,0.4055966798169797,71051.0,186,186,381.994623655914,339.44642857142856,598.0,1.5561042360598638,0.0,8192,5.0,0.8829059812198953,0.8946815689338606,0.37154150197628455,1.0,0.8598985721371413
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,8192,10.0,13.829278427173927,17.816020000000027,0.40415472426485716,71051.0,111,111,640.0990990990991,460.74642857142857,874.0,3.9372387156832147,0.0,8192,10.0,0.7666445351845955,0.7894577086773048,0.6679841897233201,1.0,0.8125748629986326
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,8192,20.0,19.377426019145307,28.004500000000032,0.4059290352826675,71051.0,63,63,1127.7936507936508,700.8107142857143,1430.0,8.579442552283272,185.92040000000028,8192,20.0,0.9097030118091651,0.5790793676227535,0.8577075098814229,0.9393842898661905,0.7781902595532313
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,8192,50.0,32.7008509604106,56.04892000000002,0.40092116282293433,71051.0,27,27,2631.5185185185187,1459.4571428571428,2974.0,23.361637611017976,3067.198249258815,8192,50.0,0.5059301681373216,0.0,1.0,0.0,0.2517790504411965
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,32768,0.0,7.6015014285714315,7.619599999999991,0.40704896151704606,71051.0,280,280,253.75357142857143,253.75357142857143,307.0,0.0,0.0,32768,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,32768,2.0,9.601501428571432,9.619599999999991,0.40646680261043766,71051.0,280,280,253.75357142857143,253.75357142857143,307.0,0.0,0.0,32768,2.0,0.9530619122031936,0.9587027032384514,0.0,1.0,0.8693996549563388
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,32768,5.0,11.113692906797281,12.720099999999999,0.4055966798169797,71051.0,186,186,381.994623655914,339.44642857142856,598.0,1.5561042360598638,0.0,32768,5.0,0.8829059812198953,0.8946815689338606,0.37154150197628455,1.0,0.8598985721371413
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,32768,10.0,13.829278427173927,17.816020000000027,0.40415472426485716,71051.0,111,111,640.0990990990991,460.74642857142857,874.0,3.9372387156832147,0.0,32768,10.0,0.7666445351845955,0.7894577086773048,0.6679841897233201,1.0,0.8125748629986326
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,32768,20.0,19.377426019145307,28.004500000000032,0.4059290352826675,71051.0,63,63,1127.7936507936508,700.8107142857143,1430.0,8.579442552283272,185.92040000000028,32768,20.0,0.9097030118091651,0.5790793676227535,0.8577075098814229,0.9393842898661905,0.7781902595532313
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,32768,50.0,32.7008509604106,56.04892000000002,0.40092116282293433,71051.0,27,27,2631.5185185185187,1459.4571428571428,2974.0,23.361637611017976,3067.198249258815,32768,50.0,0.5059301681373216,0.0,1.0,0.0,0.2517790504411965
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,65536,0.0,7.6015014285714315,7.619599999999991,0.40704896151704606,71051.0,280,280,253.75357142857143,253.75357142857143,307.0,0.0,0.0,65536,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,65536,2.0,9.601501428571432,9.619599999999991,0.40646680261043766,71051.0,280,280,253.75357142857143,253.75357142857143,307.0,0.0,0.0,65536,2.0,0.9530619122031936,0.9587027032384514,0.0,1.0,0.8693996549563388
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,65536,5.0,11.113692906797281,12.720099999999999,0.4055966798169797,71051.0,186,186,381.994623655914,339.44642857142856,598.0,1.5561042360598638,0.0,65536,5.0,0.8829059812198953,0.8946815689338606,0.37154150197628455,1.0,0.8598985721371413
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,65536,10.0,13.829278427173927,17.816020000000027,0.40415472426485716,71051.0,111,111,640.0990990990991,460.74642857142857,874.0,3.9372387156832147,0.0,65536,10.0,0.7666445351845955,0.7894577086773048,0.6679841897233201,1.0,0.8125748629986326
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,65536,20.0,19.377426019145307,28.004500000000032,0.4059290352826675,71051.0,63,63,1127.7936507936508,700.8107142857143,1430.0,8.579442552283272,185.92040000000028,65536,20.0,0.9097030118091651,0.5790793676227535,0.8577075098814229,0.9393842898661905,0.7781902595532313
dynamic_stream,,,256.0,5.0,low,25.0,10,20.0,40.0,0.05,280,253.75357142857143,4.977866187213092,509.76374592069516,4.977866187213092,10.0,stream_256_5_low_10_20_25,fixed_batch,65536,50.0,32.7008509604106,56.04892000000002,0.40092116282293433,71051.0,27,27,2631.5185185185187,1459.4571428571428,2974.0,23.361637611017976,3067.198249258815,65536,50.0,0.5059301681373216,0.0,1.0,0.0,0.2517790504411965
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,512,0.0,37.90658285714286,37.97839999999999,0.39413507226880967,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,3613.843199999999,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,512,2.0,39.90658285714286,39.97839999999999,0.39359001510580643,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,4173.843199999999,512,2.0,0.9370367283553578,0.9514934205675659,0.0,0.88664238836027,0.8390368644056878
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,512,5.0,41.6144669204269,43.30647999999999,0.39277525014853637,71152.0,192,192,370.5833333333333,334.78214285714284,587.0,1.4518057257068275,4652.050737719532,512,5.0,0.8429176692671908,0.8707765321288182,0.34782608695652173,0.7898415591745516,0.7939368341622471
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,512,10.0,42.92534823639013,48.30544544422832,0.39142477892621413,71152.0,127,127,560.2519685039371,414.9035714285714,793.0,3.16002586550672,5019.097506189237,512,10.0,0.686915524554817,0.749535174928591,0.6047430830039526,0.7155423716141824,0.7094715099611132
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,512,20.0,42.51978500124977,49.02671855669219,0.39400673909158807,71152.0,113,113,629.6637168141593,447.38928571428573,793.0,3.985907682827891,4905.539800349936,512,20.0,0.9851753591239824,0.7320419291674871,0.6600790513833992,0.7385292114663793,0.8020831268358053
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,512,50.0,42.51978500124977,49.02671855669219,0.39400673909158807,71152.0,113,113,629.6637168141593,447.38928571428573,793.0,3.985907682827891,4905.539800349936,512,50.0,0.9851753591239824,0.7320419291674871,0.6600790513833992,0.7385292114663793,0.8020831268358053
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,2048,0.0,37.90658285714286,37.97839999999999,0.39413507226880967,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,3613.843199999999,2048,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,2048,2.0,39.90658285714286,39.97839999999999,0.39359001510580643,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,4173.843199999999,2048,2.0,0.9370367283553578,0.9514934205675659,0.0,0.88664238836027,0.8390368644056878
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,2048,5.0,41.711725702864605,43.388320000000036,0.39277525014853637,71152.0,192,192,370.5833333333333,334.78214285714284,587.0,1.4518057257068275,4679.283196802088,2048,5.0,0.8429176692671908,0.868791642898442,0.34782608695652173,0.7843290475304886,0.792040376141284
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,2048,10.0,44.74940346578143,48.7704800000001,0.39142477892621413,71152.0,115,115,618.7130434782608,448.85,856.0,3.784847962790002,5529.8329704188,2048,10.0,0.686915524554817,0.7382565571194057,0.6521739130434783,0.6121570994628038,0.6890260914111159
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,2048,20.0,50.6002583331304,59.546639999999954,0.39088258820224353,71152.0,63,63,1129.3968253968253,700.0714285714286,1395.0,8.732564524012446,7168.072333276512,2048,20.0,0.624283374839607,0.4768992266110996,0.8577075098814229,0.28053763255611963,0.5199229805956882
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,2048,50.0,48.26285714996233,69.09675176625602,0.385478324473373,71152.0,33,33,2156.121212121212,1206.1321428571428,2327.0,18.991329774760782,6513.600001989453,2048,50.0,0.0,0.24527759912183789,0.9762845849802372,0.4130187403400253,0.2783432462147639
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,8192,0.0,37.90658285714286,37.97839999999999,0.39413507226880967,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,3613.843199999999,8192,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,8192,2.0,39.90658285714286,39.97839999999999,0.39359001510580643,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,4173.843199999999,8192,2.0,0.9370367283553578,0.9514934205675659,0.0,0.88664238836027,0.8390368644056878
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,8192,5.0,41.711725702864605,43.388320000000036,0.39277525014853637,71152.0,192,192,370.5833333333333,334.78214285714284,587.0,1.4518057257068275,4679.283196802088,8192,5.0,0.8429176692671908,0.868791642898442,0.34782608695652173,0.7843290475304886,0.792040376141284
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,8192,10.0,44.74940346578143,48.7704800000001,0.39142477892621413,71152.0,115,115,618.7130434782608,448.85,856.0,3.784847962790002,5529.8329704188,8192,10.0,0.686915524554817,0.7382565571194057,0.6521739130434783,0.6121570994628038,0.6890260914111159
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,8192,20.0,50.6002583331304,59.546639999999954,0.39088258820224353,71152.0,63,63,1129.3968253968253,700.0714285714286,1395.0,8.732564524012446,7168.072333276512,8192,20.0,0.624283374839607,0.4768992266110996,0.8577075098814229,0.28053763255611963,0.5199229805956882
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,8192,50.0,55.549862131201174,79.20992000000008,0.39234794736291273,71152.0,27,27,2635.259259259259,1444.2535714285714,2905.0,23.683057868798844,8553.96139673633,8192,50.0,0.7935570091531363,0.0,1.0,0.0,0.3380671027459409
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,32768,0.0,37.90658285714286,37.97839999999999,0.39413507226880967,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,3613.843199999999,32768,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,32768,2.0,39.90658285714286,39.97839999999999,0.39359001510580643,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,4173.843199999999,32768,2.0,0.9370367283553578,0.9514934205675659,0.0,0.88664238836027,0.8390368644056878
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,32768,5.0,41.711725702864605,43.388320000000036,0.39277525014853637,71152.0,192,192,370.5833333333333,334.78214285714284,587.0,1.4518057257068275,4679.283196802088,32768,5.0,0.8429176692671908,0.868791642898442,0.34782608695652173,0.7843290475304886,0.792040376141284
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,32768,10.0,44.74940346578143,48.7704800000001,0.39142477892621413,71152.0,115,115,618.7130434782608,448.85,856.0,3.784847962790002,5529.8329704188,32768,10.0,0.686915524554817,0.7382565571194057,0.6521739130434783,0.6121570994628038,0.6890260914111159
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,32768,20.0,50.6002583331304,59.546639999999954,0.39088258820224353,71152.0,63,63,1129.3968253968253,700.0714285714286,1395.0,8.732564524012446,7168.072333276512,32768,20.0,0.624283374839607,0.4768992266110996,0.8577075098814229,0.28053763255611963,0.5199229805956882
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,32768,50.0,55.549862131201174,79.20992000000008,0.39234794736291273,71152.0,27,27,2635.259259259259,1444.2535714285714,2905.0,23.683057868798844,8553.96139673633,32768,50.0,0.7935570091531363,0.0,1.0,0.0,0.3380671027459409
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,65536,0.0,37.90658285714286,37.97839999999999,0.39413507226880967,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,3613.843199999999,65536,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,65536,2.0,39.90658285714286,39.97839999999999,0.39359001510580643,71152.0,280,280,254.11428571428573,254.11428571428573,307.0,0.0,4173.843199999999,65536,2.0,0.9370367283553578,0.9514934205675659,0.0,0.88664238836027,0.8390368644056878
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,65536,5.0,41.711725702864605,43.388320000000036,0.39277525014853637,71152.0,192,192,370.5833333333333,334.78214285714284,587.0,1.4518057257068275,4679.283196802088,65536,5.0,0.8429176692671908,0.868791642898442,0.34782608695652173,0.7843290475304886,0.792040376141284
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,65536,10.0,44.74940346578143,48.7704800000001,0.39142477892621413,71152.0,115,115,618.7130434782608,448.85,856.0,3.784847962790002,5529.8329704188,65536,10.0,0.686915524554817,0.7382565571194057,0.6521739130434783,0.6121570994628038,0.6890260914111159
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,65536,20.0,50.6002583331304,59.546639999999954,0.39088258820224353,71152.0,63,63,1129.3968253968253,700.0714285714286,1395.0,8.732564524012446,7168.072333276512,65536,20.0,0.624283374839607,0.4768992266110996,0.8577075098814229,0.28053763255611963,0.5199229805956882
dynamic_stream,,,256.0,5.0,low,25.0,50,5.0,40.0,0.05,280,254.11428571428573,5.0404428299862625,1260.3767877423695,5.0404428299862625,50.0,stream_256_5_low_50_5_25,fixed_batch,65536,50.0,55.549862131201174,79.20992000000008,0.39234794736291273,71152.0,27,27,2635.259259259259,1444.2535714285714,2905.0,23.683057868798844,8553.96139673633,65536,50.0,0.7935570091531363,0.0,1.0,0.0,0.3380671027459409
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,512,0.0,37.603998571428576,37.621599999999944,0.406629221628798,72799.0,280,280,259.99642857142857,259.99642857142857,307.0,0.0,3529.119600000001,512,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,512,2.0,39.603998571428576,39.621599999999944,0.4060621920230506,72799.0,280,280,259.99642857142857,259.99642857142857,307.0,0.0,4089.119600000002,512,2.0,0.9413699561260422,0.9480665433766406,0.0,0.8665796562325099,0.834953535434971
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,512,5.0,41.046053772399674,42.69522,0.40521460655804403,72799.0,190,190,383.15263157894736,343.46785714285716,595.0,1.4804837680100118,4492.895056271909,512,5.0,0.8537308408195964,0.8682546879032944,0.35573122529644263,0.7703799059098796,0.7930702311188169
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,512,10.0,41.75469432702001,47.69681999999994,0.4065971990231849,72799.0,126,126,577.7698412698413,423.0464285714286,794.0,3.1905197654443804,4691.314411565604,512,10.0,0.9966889087394676,0.7383794995795989,0.6086956521739131,0.7231063727073643,0.7998493122125441
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,512,20.0,41.483548675983265,48.13264980835981,0.4065971990231849,72799.0,117,117,622.2136752136752,445.90714285714284,813.0,3.7407276035533648,4615.393629275314,512,20.0,0.9966889087394676,0.7270624253557867,0.6442687747035574,0.7411945456935559,0.8024974293732219
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,512,50.0,41.483548675983265,48.13264980835981,0.4065971990231849,72799.0,117,117,622.2136752136752,445.90714285714284,813.0,3.7407276035533648,4615.393629275314,512,50.0,0.9966889087394676,0.7270624253557867,0.6442687747035574,0.7411945456935559,0.8024974293732219
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,2048,0.0,37.603998571428576,37.621599999999944,0.406629221628798,72799.0,280,280,259.99642857142857,259.99642857142857,307.0,0.0,3529.119600000001,2048,0.0,1.0,1.0,0.0,1.0,0.8999999999999999
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,2048,2.0,39.603998571428576,39.621599999999944,0.4060621920230506,72799.0,280,280,259.99642857142857,259.99642857142857,307.0,0.0,4089.119600000002,2048,2.0,0.9413699561260422,0.9480665433766406,0.0,0.8665796562325099,0.834953535434971
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,2048,5.0,41.190421946275706,42.72444000000006,0.40521460655804403,72799.0,190,190,383.15263157894736,343.46785714285716,595.0,1.4804837680100118,4533.3181449571985,2048,5.0,0.8537308408195964,0.8674959401020256,0.35573122529644263,0.760749080216067,0.7908405668595468
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,2048,10.0,43.88241190502702,47.8256,0.4055689263588795,72799.0,112,112,649.9910714285714,468.47857142857146,870.0,3.887582380687263,5287.075333407565,2048,10.0,0.8903669974820206,0.7350355043076191,0.6640316205533596,0.5811659673584517,0.7437606564946802
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,2048,20.0,49.24912509970683,58.02410000000003,0.4027641381903995,72799.0,63,63,1155.5396825396826,721.6142857142858,1401.0,8.721232043150323,6789.755027917911,2048,20.0,0.6003559438997563,0.47021382562095315,0.8577075098814229,0.22315160769059972,0.4985933859445704
dynamic_stream,,,256.0,5.0,low,25.0,50,20.0,40.0,0.05,280,259.99642857142857,4.998688722074805,1300.323159868174,4.998688722074805,50.0,stream_256_5_low_50_20_25,fixed_batch,2048,50.0,44.67801343359934,64.71467852931714,0.396957906919118,72799.0,34,34,2141.1470588235293,1207.7964285714286,2317.0,18.377371879806574,5509.8437614078175,2048,50.0,0.0,0.29648139070221846,0.9723320158102767,0.5280912526364213,0.32144400838919934
